total words: 79019
fall, count: 11
heels, count: 6
direction, count: 19
betterdressed, count: 1
watched, count: 6
scuffle, count: 3
crowded, count: 4
attend, count: 3
injured, count: 7
superb, count: 1
outlined, count: 2
lights, count: 2
poor, count: 22
hurt, count: 5
dead, count: 18
voices, count: 3
him!, count: 4
hell, count: 2
gone, count: 44
hospital, count: 1
hes, count: 13
brave, count: 5
fellow, count: 32
ladys, count: 7
purse, count: 2
gang, count: 7
rough, count: 4
breathing, count: 6
marm, count: 1
surely, count: 10
comfortable, count: 3
sofa, count: 9
please!, count: 1
solemnly, count: 4
borne, count: 4
principal, count: 5
proceedings, count: 3
blinds, count: 5
drawn, count: 22
couch, count: 5
compunction, count: 3
playing, count: 5
ashamed, count: 5
creature, count: 11
conspiring, count: 1
grace, count: 3
kindliness, count: 1
waited, count: 15
blackest, count: 1
treachery, count: 2
draw, count: 12
intrusted, count: 2
hardened, count: 4
heart, count: 24
ulster, count: 5
injuring, count: 2
preventing, count: 2
motion, count: 4
need, count: 21
tossed, count: 5
rocket, count: 2
fire!, count: 3
sooner, count: 4
mouth, count: 10
spectators, count: 1
illgentlemen, count: 1
servantmaidsjoined, count: 1
shriek, count: 4
clouds, count: 6
smoke, count: 10
curled, count: 6
rushing, count: 5
figures, count: 4
later, count: 14
assuring, count: 1
alarm, count: 9
slipping, count: 3
shouting, count: 3
rejoiced, count: 1
arm, count: 11
mine, count: 25
uproar, count: 1
silence, count: 24
nicely, count: 6
showed, count: 20
perfectly, count: 12
everyone, count: 5
accomplice, count: 1
engaged, count: 15
guessed, count: 2
row, count: 5
moist, count: 3
red, count: 28
paint, count: 3
palm, count: 5
fell, count: 18
clapped, count: 4
piteous, count: 2
spectacle, count: 2
trick, count: 5
fathom, count: 2
bound, count: 7
suspected, count: 3
determined, count: 16
motioned, count: 1
allimportant, count: 2
thinks, count: 4
instinct, count: 3
rush, count: 7
values, count: 1
overpowering, count: 3
impulse, count: 2
advantage, count: 6
darlington, count: 1
substitution, count: 1
arnsworth, count: 1
castle, count: 1
grabs, count: 1
baby, count: 2
unmarried, count: 1
reaches, count: 2
jewelbox, count: 1
today, count: 15
precious, count: 11
quest, count: 6
shake, count: 4
nerves, count: 6
responded, count: 3
beautifully, count: 4
recess, count: 1
sliding, count: 2
panel, count: 5
above, count: 27
bellpull, count: 5
halfdrew, count: 1
replaced, count: 1
making, count: 17
excuses, count: 1
escaped, count: 5
hesitated, count: 3
narrowly, count: 2
safer, count: 2
overprecipitance, count: 1
practically, count: 2
finished, count: 9
care, count: 15
probable, count: 10
satisfaction, count: 5
regain, count: 1
change, count: 16
wire, count: 4
delay, count: 4
stopped, count: 8
searching, count: 3
key, count: 16
mister, count: 2
pavement, count: 10
greeting, count: 4
slim, count: 2
youth, count: 7
ive, count: 8
staring, count: 6
dimly, count: 6
wonder, count: 12
deuce, count: 1
slept, count: 5
night, count: 76
toast, count: 1
coffee, count: 8
really, count: 47
got, count: 53
it!, count: 10
grasping, count: 1
shoulder, count: 13
hopes, count: 7
impatience, count: 2
simplify, count: 1
descended, count: 2
married!, count: 1
yesterday, count: 13
named, count: 5
future, count: 9
annoyance, count: 3
loves, count: 4
husband, count: 21
reason, count: 26
majestys, count: 2
yetwell!, count: 1
station!, count: 1
queen, count: 2
made!, count: 1
relapsed, count: 1
moody, count: 1
broken, count: 12
drew, count: 16
elderly, count: 4
sardonic, count: 1
questioning, count: 10
startled, count: 8
gaze, count: 4
indeed!, count: 10
train, count: 21
charing, count: 2
cross, count: 5
continent, count: 1
what!, count: 6
staggered, count: 6
chagrin, count: 2
return, count: 19
hoarsely, count: 1
drawingroom, count: 5
furniture, count: 9
scattered, count: 7
dismantled, count: 1
drawers, count: 3
hurriedly, count: 5
flight, count: 8
shutter, count: 4
plunging, count: 1
superscribed, count: 1
esq, count: 2
till, count: 2
dated, count: 4
midnight, count: 5
preceding, count: 2
ran, count: 28
holmesyou, count: 1
completely, count: 5
suspicion, count: 8
betrayed, count: 1
warned, count: 1
months, count: 13
reveal, count: 2
suspicious, count: 5
evil, count: 11
kind, count: 19
actress, count: 1
freedom, count: 2
gives, count: 8
walkingclothes, count: 1
departed, count: 2
celebrated, count: 2
imprudently, count: 1
wished, count: 12
resource, count: 2
pursued, count: 3
antagonist, count: 1
nest, count: 1
empty, count: 10
rest, count: 19
peace, count: 4
loved, count: 5
hindrance, count: 1
cruelly, count: 3
wronged, count: 2
keep, count: 27
safeguard, count: 1
preserve, count: 5
possess, count: 3
truly, count: 3
nã©e, count: 1
womanoh, count: 1
woman!, count: 1
epistle, count: 3
level, count: 4
coldly, count: 3
sorry, count: 10
successful, count: 7
conclusion, count: 8
inviolate, count: 1
safe, count: 20
immensely, count: 3
indebted, count: 3
reward, count: 9
ring, count: 14
slipped, count: 13
emerald, count: 1
snake, count: 5
finger, count: 13
held, count: 26
value, count: 11
highly, count: 4
photograph!, count: 2
stared, count: 6
amazement, count: 1
irenes, count: 1
goodmorning, count: 2
bowed, count: 9
turning, count: 16
set, count: 41
threatened, count: 6
affect, count: 2
beaten, count: 6
wit, count: 2
used, count: 30
merry, count: 3
cleverness, count: 1
speaks, count: 2
refers, count: 2
honourable, count: 1
autumn, count: 1
conversation, count: 10
stout, count: 6
floridfaced, count: 1
fiery, count: 2
hair, count: 44
apology, count: 7
intrusion, count: 2
withdraw, count: 2
abruptly, count: 2
closed, count: 22
possibly, count: 11
cordially, count: 1
afraid, count: 21
wilson, count: 19
partner, count: 4
helper, count: 2
utmost, count: 3
bob, count: 1
fatencircled, count: 1
try, count: 8
settee, count: 1
relapsing, count: 1
fingertips, count: 7
custom, count: 5
judicial, count: 1
moods, count: 1
share, count: 5
bizarre, count: 4
conventions, count: 1
humdrum, count: 1
routine, count: 3
everyday, count: 1
relish, count: 1
enthusiasm, count: 3
prompted, count: 1
saying, count: 10
somewhat, count: 8
embellish, count: 2
greatest, count: 6
presented, count: 7
sutherland, count: 10
effects, count: 3
combinations, count: 1
daring, count: 5
effort, count: 5
imagination, count: 3
proposition, count: 1
liberty, count: 4
doubting, count: 1
otherwise, count: 5
piling, count: 1
fact, count: 25
breaks, count: 1
acknowledges, count: 1
jabez, count: 9
narrative, count: 12
remark, count: 11
strangest, count: 1
unique, count: 5
connected, count: 7
larger, count: 7
smaller, count: 2
positive, count: 5
impossible, count: 13
events, count: 16
kindness, count: 5
recommence, count: 1
ask, count: 35
makes, count: 9
anxious, count: 9
possible, count: 49
detail, count: 5
lips, count: 18
rule, count: 6
slight, count: 15
indication, count: 1
guide, count: 4
thousands, count: 3
similar, count: 5
forced, count: 7
belief, count: 6
portly, count: 2
puffed, count: 2
pride, count: 5
dirty, count: 7
wrinkled, count: 4
newspaper, count: 5
greatcoat, count: 1
advertisement, count: 19
column, count: 8
thrust, count: 11
flattened, count: 2
knee, count: 6
endeavoured, count: 9
indications, count: 2
gain, count: 6
inspection, count: 3
average, count: 3
commonplace, count: 8
british, count: 4
tradesman, count: 1
obese, count: 1
pompous, count: 1
grey, count: 23
shepherds, count: 1
check, count: 3
overclean, count: 1
frockcoat, count: 8
unbuttoned, count: 1
drab, count: 1
waistcoat, count: 7
brassy, count: 1
albert, count: 3
chain, count: 8
square, count: 25
pierced, count: 4
metal, count: 10
dangling, count: 3
ornament, count: 1
frayed, count: 1
faded, count: 3
overcoat, count: 4
velvet, count: 2
collar, count: 7
altogether, count: 4
blazing, count: 2
discontent, count: 1
occupation, count: 4
shook, count: 16
noticed, count: 7
glances, count: 4
obvious, count: 29
manual, count: 2
labour, count: 4
takes, count: 5
snuff, count: 4
freemason, count: 1
china, count: 6
considerable, count: 21
amount, count: 6
goodfortune, count: 2
gospel, count: 1
ships, count: 2
carpenter, count: 1
worked, count: 5
muscles, count: 1
developed, count: 2
insult, count: 2
intelligence, count: 1
telling, count: 6
especially, count: 4
rules, count: 1
arcandcompass, count: 1
breastpin, count: 1
forgot, count: 3
cuff, count: 2
shiny, count: 4
smooth, count: 1
patch, count: 1
elbow, count: 3
desk, count: 4
fish, count: 1
tattooed, count: 1
tattoo, count: 1
marks, count: 10
contributed, count: 1
literature, count: 2
staining, count: 1
scales, count: 1
pink, count: 4
addition, count: 2
chinese, count: 1
coin, count: 1
heavily, count: 13
never!, count: 1
clever, count: 7
explaining, count: 2
omne, count: 1
ignotum, count: 1
pro, count: 1
magnifico, count: 1
reputation, count: 3
suffer, count: 4
shipwreck, count: 1
candid, count: 1
planted, count: 1
follows, count: 2
bequest, count: 1
ezekiah, count: 2
hopkins, count: 2
lebanon, count: 1
pennsylvania, count: 1
vacancy, count: 7
entitles, count: 1
salary, count: 6
purely, count: 4
nominal, count: 3
body, count: 21
age, count: 14
twentyone, count: 1
eligible, count: 2
apply, count: 7
eleven, count: 7
duncan, count: 7
ross, count: 13
offices, count: 6
popes, count: 3
court, count: 13
fleet, count: 2
earth, count: 11
ejaculated, count: 4
announcement, count: 3
wriggled, count: 1
spirits, count: 6
track, count: 9
isnt, count: 4
scratch, count: 1
household, count: 8
effect, count: 19
fortunes, count: 3
date, count: 8
april, count: 2
mopping, count: 1
pawnbrokers, count: 4
coburg, count: 3
city, count: 21
affair, count: 14
assistants, count: 2
job, count: 3
willing, count: 5
wages, count: 2
learn, count: 11
obliging, count: 1
vincent, count: 5
spaulding, count: 8
smarter, count: 1
assistant, count: 14
earn, count: 7
satisfied, count: 5
ideas, count: 2
seem, count: 17
employã©, count: 2
full, count: 15
market, count: 8
price, count: 5
common, count: 13
experience, count: 20
employers, count: 2
faults, count: 2
photography, count: 3
snapping, count: 1
camera, count: 1
ought, count: 6
improving, count: 1
diving, count: 1
cellar, count: 12
rabbit, count: 2
hole, count: 5
develop, count: 1
pictures, count: 3
main, count: 7
fault, count: 5
worker, count: 1
vice, count: 2
presume, count: 11
fourteen, count: 4
cooking, count: 1
keeps, count: 3
place, count: 51
cleanthats, count: 1
widower, count: 3
live, count: 15
roof, count: 8
debts, count: 4
office, count: 24
weeks, count: 19
says, count: 15
lord, count: 40
asks, count: 1
heres, count: 6
worth, count: 10
fortune, count: 9
gets, count: 3
vacancies, count: 2
trustees, count: 2
wits, count: 5
colour, count: 19
crib, count: 2
ready, count: 23
stayathome, count: 1
foot, count: 15
doormat, count: 1
didnt, count: 15
going, count: 31
couple, count: 11
ones, count: 11
occupations, count: 1
prick, count: 1
ears, count: 10
overgood, count: 1
extra, count: 2
handy, count: 3
particulars, count: 5
founded, count: 6
american, count: 11
millionaire, count: 2
ways, count: 11
died, count: 13
enormous, count: 4
instructions, count: 2
providing, count: 1
berths, count: 2
splendid, count: 1
millions, count: 1
londoners, count: 1
grown, count: 3
town, count: 22
applying, count: 2
real, count: 12
bright, count: 16
cared, count: 3
sake, count: 11
gentlemen, count: 5
yourselves, count: 4
tint, count: 4
competition, count: 1
met, count: 40
useful, count: 6
ordered, count: 10
shutters, count: 10
holiday, count: 2
shut, count: 6
sight, count: 21
north, count: 7
south, count: 6
east, count: 7
west, count: 11
shade, count: 8
tramped, count: 1
answer, count: 15
folk, count: 9
costers, count: 1
barrow, count: 1
werestraw, count: 1
lemon, count: 1
brick, count: 2
irishsetter, count: 1
liver, count: 1
clay, count: 14
vivid, count: 1
despair, count: 7
butted, count: 1
stream, count: 5
stair, count: 9
dejected, count: 1
wedged, count: 1
entertaining, count: 2
refreshed, count: 1
huge, count: 11
pinch, count: 2
statement, count: 12
wooden, count: 15
chairs, count: 3
redder, count: 1
words, count: 46
candidate, count: 1
managed, count: 10
disqualify, count: 1
favourable, count: 1
fill, count: 4
suited, count: 2
requirement, count: 1
cannot, count: 50
recall, count: 5
backward, count: 7
cocked, count: 5
gazed, count: 5
bashful, count: 1
plunged, count: 2
wrung, count: 3
congratulated, count: 1
warmly, count: 4
injustice, count: 1
hesitate, count: 1
tugged, count: 3
yelled, count: 3
pain, count: 8
water, count: 15
released, count: 1
perceive, count: 4
careful, count: 8
deceived, count: 2
wigs, count: 1
tales, count: 3
cobblers, count: 1
wax, count: 2
disgust, count: 2
human, count: 12
filled, count: 7
groan, count: 2
disappointment, count: 5
below, count: 5
trooped, count: 1
redhead, count: 1
manager, count: 7
pensioners, count: 1
fund, count: 2
benefactor, count: 3
me!, count: 10
gravely, count: 6
propagation, count: 1
spread, count: 2
redheads, count: 1
maintenance, count: 1
exceedingly, count: 11
unfortunate, count: 10
lengthened, count: 2
thinking, count: 7
objection, count: 3
fatal, count: 4
stretch, count: 1
favour, count: 9
duties, count: 7
awkward, count: 3
wilson!, count: 1
mostly, count: 3
friday, count: 5
payday, count: 1
mornings, count: 2
building, count: 12
forfeit, count: 1
forever, count: 5
comply, count: 1
conditions, count: 4
budge, count: 1
leaving, count: 9
avail, count: 1
sickness, count: 2
billet, count: 2
copy, count: 2
encyclopaedia, count: 5
britannica, count: 2
ink, count: 9
pens, count: 1
blottingpaper, count: 2
provide, count: 1
goodbye, count: 6
congratulate, count: 4
knowing, count: 7
pleased, count: 3
low, count: 18
persuaded, count: 2
hoax, count: 1
fraud, count: 1
sum, count: 14
copying, count: 2
cheer, count: 1
bedtime, count: 1
reasoned, count: 2
anyhow, count: 3
penny, count: 1
bottle, count: 1
quillpen, count: 1
sheets, count: 3
foolscap, count: 2
delight, count: 3
everything, count: 20
fairly, count: 7
bade, count: 2
goodday, count: 4
complimented, count: 1
locked, count: 18
saturday, count: 5
planked, count: 1
golden, count: 5
sovereigns, count: 1
degrees, count: 2
dared, count: 1
risk, count: 3
loss, count: 10
abbots, count: 1
archery, count: 1
armour, count: 1
architecture, count: 1
attica, count: 1
hoped, count: 4
diligence, count: 1
cost, count: 3
shelf, count: 5
writings, count: 1
cardboard, count: 2
hammered, count: 1
middle, count: 8
tack, count: 1
piece, count: 12
dissolved, count: 1
october, count: 1
surveyed, count: 1
curt, count: 2
rueful, count: 1
comical, count: 3
overtopped, count: 1
consideration, count: 6
burst, count: 7
roar, count: 2
laughter, count: 5
flushing, count: 2
roots, count: 3
laugh, count: 7
elsewhere, count: 1
shoving, count: 1
wouldnt, count: 7
refreshingly, count: 1
card, count: 6
landlord, count: 5
accountant, count: 1
groundfloor, count: 1
become, count: 10
william, count: 5
morris, count: 2
solicitor, count: 1
using, count: 4
temporary, count: 2
convenience, count: 2
premises, count: 6
moved, count: 4
edward, count: 2
pauls, count: 2
manufactory, count: 1
artificial, count: 1
kneecaps, count: 1
saxecoburg, count: 6
advice, count: 19
struggle, count: 5
wisely, count: 2
happy, count: 18
graver, count: 1
issues, count: 2
hang, count: 2
appear, count: 8
grave, count: 4
enough!, count: 1
pound, count: 3
personally, count: 4
concerned, count: 9
grievance, count: 1
richer, count: 4
minute, count: 6
knowledge, count: 13
gained, count: 9
prankif, count: 1
prankupon, count: 1
expensive, count: 4
joke, count: 3
endeavour, count: 1
points, count: 21
questions, count: 5
advertisementhow, count: 1
month, count: 7
applicant, count: 1
pick, count: 4
cheap, count: 1
halfwages, count: 1
stoutbuilt, count: 1
short, count: 22
splash, count: 3
acid, count: 2
excitement, count: 6
earrings, count: 2
gipsy, count: 1
lad, count: 11
sinking, count: 3
attended, count: 1
absence, count: 4
complain, count: 2
opinion, count: 19
frankly, count: 3
mysterious, count: 5
proves, count: 2
featureless, count: 2
puzzling, count: 1
identify, count: 1
pipe, count: 18
beg, count: 12
thin, count: 21
knees, count: 10
hawklike, count: 1
nose, count: 8
thrusting, count: 2
bill, count: 8
bird, count: 20
asleep, count: 5
nodding, count: 2
mantelpiece, count: 6
sarasate, count: 1
plays, count: 2
jamess, count: 3
patients, count: 2
absorbing, count: 1
lunch, count: 6
music, count: 4
programme, count: 1
italian, count: 1
french, count: 5
introspect, count: 1
along!, count: 1
underground, count: 2
aldersgate, count: 1
poky, count: 1
shabbygenteel, count: 1
lines, count: 6
dingy, count: 1
twostoried, count: 2
railedin, count: 1
enclosure, count: 3
lawn, count: 12
weedy, count: 1
grass, count: 9
clumps, count: 1
laurelbushes, count: 1
fight, count: 3
smokeladen, count: 1
uncongenial, count: 1
atmosphere, count: 1
gilt, count: 1
balls, count: 1
board, count: 3
announced, count: 5
shining, count: 12
brightly, count: 5
puckered, count: 1
lids, count: 4
keenly, count: 9
thumped, count: 1
vigorously, count: 3
stick, count: 5
knocked, count: 3
instantly, count: 17
brightlooking, count: 1
cleanshaven, count: 3
strand, count: 1
third, count: 16
fourth, count: 5
promptly, count: 1
judgment, count: 3
smartest, count: 1
claim, count: 14
known, count: 25
wilsons, count: 2
counts, count: 1
inquired, count: 3
beat, count: 5
talk, count: 20
spies, count: 2
enemys, count: 2
explore, count: 1
parts, count: 4
contrast, count: 5
picture, count: 3
arteries, count: 1
traffic, count: 2
roadway, count: 1
blocked, count: 3
commerce, count: 1
flowing, count: 2
tide, count: 8
inward, count: 2
outward, count: 1
footpaths, count: 2
hurrying, count: 4
swarm, count: 2
pedestrians, count: 1
realise, count: 3
shops, count: 1
stately, count: 3
abutted, count: 2
stagnant, count: 1
quitted, count: 1
along, count: 17
hobby, count: 1
exact, count: 4
mortimers, count: 1
tobacconist, count: 1
shop, count: 3
branch, count: 3
suburban, count: 3
bank, count: 13
vegetarian, count: 1
restaurant, count: 1
mcfarlanes, count: 1
carriagebuilding, count: 1
depot, count: 1
block, count: 4
weve, count: 3
sandwich, count: 1
cup, count: 6
violinland, count: 1
sweetness, count: 1
harmony, count: 1
clients, count: 3
vex, count: 1
conundrums, count: 1
enthusiastic, count: 2
musician, count: 1
performer, count: 1
composer, count: 1
merit, count: 2
stalls, count: 3
wrapped, count: 4
gently, count: 7
fingers, count: 11
smiling, count: 16
dreamy, count: 1
unlike, count: 3
sleuthhound, count: 1
relentless, count: 2
keenwitted, count: 1
readyhanded, count: 1
criminal, count: 8
conceive, count: 2
dual, count: 1
alternately, count: 2
asserted, count: 1
exactness, count: 1
astuteness, count: 1
represented, count: 2
reaction, count: 4
poetic, count: 1
contemplative, count: 1
predominated, count: 1
swing, count: 2
languor, count: 2
devouring, count: 2
amid, count: 14
improvisations, count: 1
blackletter, count: 1
editions, count: 1
lust, count: 3
chase, count: 5
brilliant, count: 6
intuition, count: 2
unacquainted, count: 1
askance, count: 1
mortals, count: 1
enwrapped, count: 1
hunt, count: 2
contemplation, count: 2
stop, count: 9
complicates, count: 1
early, count: 14
danger, count: 20
army, count: 2
revolver, count: 7
heel, count: 2
dense, count: 4
neighbours, count: 4
oppressed, count: 1
sense, count: 9
stupidity, count: 1
dealings, count: 1
evident, count: 5
clearly, count: 14
happened, count: 23
happen, count: 3
confused, count: 2
grotesque, count: 1
kensington, count: 1
copier, count: 1
parted, count: 6
nocturnal, count: 2
expedition, count: 5
armed, count: 2
hint, count: 2
smoothfaced, count: 1
mana, count: 1
game, count: 4
puzzle, count: 2
aside, count: 7
explanation, count: 9
quarterpast, count: 2
nine, count: 11
oxford, count: 3
hansoms, count: 1
entering, count: 3
recognised, count: 5
peter, count: 1
jones, count: 11
sadfaced, count: 2
oppressively, count: 1
ha!, count: 17
party, count: 7
buttoning, count: 2
peajacket, count: 3
hunting, count: 4
crop, count: 7
rack, count: 3
scotland, count: 11
yard, count: 15
merryweather, count: 12
tonights, count: 1
couples, count: 1
consequential, count: 1
starting, count: 4
wants, count: 6
dog, count: 8
wild, count: 10
goose, count: 27
gloomily, count: 1
confidence, count: 5
loftily, count: 1
theoretical, count: 1
fantastic, count: 7
makings, count: 1
detective, count: 7
sholto, count: 1
agra, count: 1
treasure, count: 4
correct, count: 9
force, count: 14
stranger, count: 6
deference, count: 2
rubber, count: 3
sevenandtwenty, count: 1
higher, count: 3
stake, count: 3
exciting, count: 1
murderer, count: 5
thief, count: 4
smasher, count: 1
forger, count: 1
bracelets, count: 1
grandfather, count: 2
eton, count: 1
brain, count: 2
cunning, count: 7
raising, count: 3
build, count: 1
orphanage, count: 1
cornwall, count: 1
introducing, count: 2
turns, count: 2
agree, count: 2
communicative, count: 1
humming, count: 2
tunes, count: 1
endless, count: 2
labyrinth, count: 3
gaslit, count: 1
farrington, count: 1
director, count: 3
imbecile, count: 3
virtue, count: 1
bulldog, count: 2
tenacious, count: 1
lobster, count: 1
claws, count: 2
thoroughfare, count: 2
cabs, count: 2
dismissed, count: 1
guidance, count: 1
narrow, count: 11
corridor, count: 9
massive, count: 6
iron, count: 12
gate, count: 7
winding, count: 8
stone, count: 29
terminated, count: 1
lantern, count: 8
conducted, count: 1
earthsmelling, count: 1
vault, count: 3
piled, count: 1
crates, count: 1
boxes, count: 4
vulnerable, count: 1
striking, count: 5
flags, count: 1
sounds, count: 4
hollow!, count: 1
quiet!, count: 1
severely, count: 2
imperilled, count: 1
goodness, count: 9
solemn, count: 2
perched, count: 2
crate, count: 3
magnifying, count: 3
lens, count: 12
examine, count: 6
minutely, count: 3
cracks, count: 2
stones, count: 7
seconds, count: 3
sufficed, count: 1
satisfy, count: 3
pawnbroker, count: 2
bed, count: 38
longer, count: 10
escape, count: 6
doctoras, count: 1
divinedin, count: 1
banks, count: 2
chairman, count: 2
directors, count: 3
criminals, count: 4
warnings, count: 3
strengthen, count: 2
resources, count: 2
borrowed, count: 2
napoleons, count: 2
france, count: 7
unpack, count: 1
contains, count: 2
packed, count: 2
layers, count: 1
foil, count: 1
reserve, count: 3
bullion, count: 2
usually, count: 7
kept, count: 12
misgivings, count: 2
justified, count: 1
expect, count: 8
meantime, count: 3
screen, count: 1
pack, count: 3
cards, count: 3
partie, count: 1
carrã©e, count: 1
preparations, count: 2
presence, count: 13
choose, count: 3
positions, count: 1
disadvantage, count: 1
harm, count: 8
unless, count: 11
stand, count: 8
flash, count: 2
shooting, count: 1
crouched, count: 1
slide, count: 1
pitch, count: 5
darknesssuch, count: 1
darkness, count: 13
experienced, count: 1
smell, count: 8
assure, count: 7
moments, count: 6
expectancy, count: 1
depressing, count: 1
subduing, count: 1
sudden, count: 16
gloom, count: 8
dank, count: 2
retreat, count: 1
inspector, count: 29
officers, count: 1
holes, count: 2
silent, count: 17
seemed!, count: 1
comparing, count: 1
dawn, count: 1
weary, count: 12
feared, count: 7
highest, count: 7
tension, count: 3
hearing, count: 3
gentle, count: 6
distinguish, count: 4
deeper, count: 4
heavier, count: 2
inbreath, count: 1
bulky, count: 4
sighing, count: 1
glint, count: 1
lurid, count: 2
spark, count: 3
yellow, count: 13
warning, count: 6
gash, count: 1
womanly, count: 2
area, count: 1
writhing, count: 3
protruded, count: 3
withdrawn, count: 1
chink, count: 2
disappearance, count: 9
momentary, count: 2
rending, count: 2
tearing, count: 3
gaping, count: 2
streamed, count: 2
edge, count: 13
peeped, count: 5
cleancut, count: 1
boyish, count: 1
aperture, count: 3
shoulderhigh, count: 1
waisthigh, count: 1
rested, count: 3
hauling, count: 1
lithe, count: 1
pale, count: 14
shock, count: 6
chisel, count: 1
bags, count: 1
scott!, count: 1
jump, count: 6
archie, count: 1
ill, count: 21
sprung, count: 2
intruder, count: 1
dived, count: 1
cloth, count: 7
clutched, count: 4
skirts, count: 1
flashed, count: 3
barrel, count: 1
mans, count: 14
pistol, count: 9
clinked, count: 1
blandly, count: 3
coolness, count: 1
pal, count: 3
coattails, count: 1
compliment, count: 2
idea, count: 22
effective, count: 1
quicker, count: 1
climbing, count: 1
fix, count: 1
derbies, count: 1
touch, count: 9
filthy, count: 1
prisoner, count: 10
handcuffs, count: 1
clattered, count: 2
wrists, count: 3
veins, count: 3
please, count: 7
stare, count: 3
snigger, count: 1
upstairs, count: 10
highness, count: 1
policestation, count: 3
serenely, count: 2
sweeping, count: 2
bow, count: 5
custody, count: 3
repay, count: 2
detected, count: 1
defeated, count: 1
robbery, count: 8
scores, count: 1
settle, count: 7
expense, count: 5
refund, count: 1
amply, count: 1
repaid, count: 1
whisky, count: 2
soda, count: 2
overbright, count: 1
curious, count: 11
managing, count: 1
suggest, count: 8
method, count: 5
clays, count: 1
ingenious, count: 2
accomplices, count: 1
lure, count: 1
rogue, count: 2
incites, count: 1
manage, count: 3
motive, count: 4
securing, count: 1
mere, count: 10
vulgar, count: 3
intrigue, count: 1
elaborate, count: 2
expenditure, count: 1
fondness, count: 1
vanishing, count: 3
cellar!, count: 1
tangled, count: 4
clue, count: 13
inquiries, count: 7
coolest, count: 1
cellarsomething, count: 1
tunnel, count: 2
surprised, count: 17
beating, count: 3
ascertaining, count: 3
skirmishes, count: 1
worn, count: 12
stained, count: 4
burrowing, count: 2
remaining, count: 2
solved, count: 9
concert, count: 1
presencein, count: 1
essential, count: 6
discovered, count: 8
removed, count: 5
exclaimed, count: 3
unfeigned, count: 1
admiration, count: 2
link, count: 4
rings, count: 2
ennui, count: 1
yawning, count: 2
alas!, count: 3
feel, count: 17
spent, count: 9
commonplaces, count: 2
existence, count: 5
race, count: 1
lhomme, count: 1
cest, count: 2
rienloeuvre, count: 1
tout, count: 2
gustave, count: 1
flaubert, count: 1
george, count: 10
sand, count: 1
infinitely, count: 2
invent, count: 4
dare, count: 3
fly, count: 7
hover, count: 1
roofs, count: 3
peep, count: 1
queer, count: 1
coincidences, count: 1
plannings, count: 1
crosspurposes, count: 1
chains, count: 1
working, count: 7
generations, count: 2
leading, count: 3
outrã©, count: 2
fiction, count: 1
conventionalities, count: 1
foreseen, count: 2
conclusions, count: 8
stale, count: 1
unprofitable, count: 1
convinced, count: 10
bald, count: 2
reports, count: 1
realism, count: 1
limits, count: 3
confessed, count: 4
fascinating, count: 3
artistic, count: 2
selection, count: 1
producing, count: 1
realistic, count: 1
wanting, count: 3
report, count: 1
stress, count: 1
platitudes, count: 1
magistrate, count: 2
observer, count: 3
contain, count: 1
vital, count: 3
essence, count: 1
depend, count: 7
unnatural, count: 4
smiled, count: 6
unofficial, count: 1
adviser, count: 2
everybody, count: 2
puzzled, count: 5
throughout, count: 1
continents, count: 1
contact, count: 2
herei, count: 1
picked, count: 10
groundlet, count: 1
practical, count: 6
test, count: 4
heading, count: 3
husbands, count: 6
cruelty, count: 2
print, count: 2
reading, count: 14
drink, count: 6
push, count: 2
bruise, count: 1
sister, count: 26
crudest, count: 1
writers, count: 1
crude, count: 1
argument, count: 2
dundas, count: 1
separation, count: 1
happens, count: 2
connection, count: 11
teetotaler, count: 1
complained, count: 2
meal, count: 3
teeth, count: 4
hurling, count: 2
allow, count: 7
storyteller, count: 1
acknowledge, count: 1
snuffbox, count: 1
amethyst, count: 1
lid, count: 3
splendour, count: 1
homely, count: 4
commenting, count: 1
souvenir, count: 1
assistance, count: 10
served, count: 6
feature, count: 5
unimportant, count: 1
analysis, count: 4
charm, count: 2
apt, count: 1
simpler, count: 2
bigger, count: 1
intricate, count: 1
referred, count: 7
marseilles, count: 1
presents, count: 2
gazing, count: 6
neutraltinted, count: 1
opposite, count: 3
boa, count: 1
curling, count: 3
feather, count: 3
tilted, count: 1
coquettish, count: 1
duchess, count: 2
devonshire, count: 1
panoply, count: 1
hesitating, count: 2
oscillated, count: 1
fidgeted, count: 1
glove, count: 4
buttons, count: 3
plunge, count: 1
swimmer, count: 1
leaves, count: 5
clang, count: 4
symptoms, count: 2
oscillation, count: 1
affaire, count: 1
coeur, count: 1
communication, count: 4
discriminate, count: 1
oscillates, count: 1
symptom, count: 1
maiden, count: 4
angry, count: 10
perplexed, count: 1
grieved, count: 1
announce, count: 2
loomed, count: 2
fullsailed, count: 1
merchantman, count: 1
tiny, count: 2
pilot, count: 1
boat, count: 2
welcomed, count: 1
courtesy, count: 2
abstracted, count: 4
trying, count: 8
typewriting, count: 4
realising, count: 3
purport, count: 2
violent, count: 7
start, count: 13
astonishment, count: 10
goodhumoured, count: 1
youve, count: 3
overlook, count: 1
etherege, count: 1
hosmer, count: 22
angel, count: 19
ceiling, count: 10
vacuous, count: 2
bang, count: 2
windibankthat, count: 1
fathertook, count: 1
mad, count: 12
father, count: 71
stepfather, count: 19
older, count: 6
mother, count: 19
alive, count: 12
wasnt, count: 3
